羲	43
丕	13
涓	3
侬	24
诋	45
昕	22
蜃	13
轶	15
呸	14
荟	5
嗵	14
氩	31
搽	42
轱	15
窸	44
蜢	25
腈	23
坩	4
雯	14
俸	24
牍	32
荼	5
迤	31
徭	33
滁	3
赭	4
嵘	25
怵	44
脍	23
潴	3
徕	33
荞	5
趔	4
訇	35
垭	4
埚	4
壬	31
钗	1
懿	12
牒	32
祗	45
杞	2
瀛	3
茜	5
铡	1
饯	35
镌	1
殓	13
剽	12
阪	52
湄	3
扪	42
婊	53
飕	35
霰	14
睽	25
诂	45
瓠	13
铛	1
锉	1
鲑	35
猬	35
泮	3
窣	44
埝	4
琛	11
橹	2
斫	13
恻	44
髅	25
芷	5
娑	3
铠	1
啻	41
霾	14
锷	1
阗	42
椽	2
剁	35
旮	35
旯	22
垓	4
蹉	14
铯	1
迳	54
恸	44
鄱	34
磬	12
诿	45
嗝	14
宕	44
踝	14
奘	52
咫	51
孀	53
蚣	25
弭	51
蜈	25
腴	23
绺	55
莼	5
媾	53
睨	25
柘	2
氅	24
哐	14
仃	24
佝	24
筲	31
擀	42
桕	2
梿	2
癸	54
劾	41
旌	41
饬	35
蟠	25
戾	45
杳	2
洵	3
璜	11
黏	31
镉	1
赊	25
颦	21
陲	52
痣	41
胯	23
锟	1
绀	55
鲟	35
痂	41
忪	44
囵	25
牯	31
氘	31
嗟	14
黜	25
龋	21
谩	45
罹	25
绾	55
璞	11
涔	3
骷	25
袤	41
馥	31
砥	13
夥	25
踅	42
虻	25
抻	42
缈	55
膑	23
碓	13
栎	2
菖	5
疥	41
咣	14
洱	3
囫	25
鲮	35
辊	15
赕	25
稷	31
漕	3
胄	25
徇	33
帧	25
忒	15
猷	43
邕	55
纨	55
顼	11
酪	12
钍	1
豺	34
奁	13
邛	12
窕	44
闩	42
嬗	53
蓓	5
鏖	41
钋	1
揄	42
莠	5
揶	42
秫	31
噌	14
镓	1
塍	23
煜	43
昶	45
兖	41
蠡	55
盥	32
呤	14
颔	24
窈	44
猥	35
鸪	12
颛	25
鹧	41
鞣	12
飓	35
锲	1
绌	55
咤	14
嘭	14
唑	14
搡	42
巯	54
喁	14
疖	41
攸	24
檄	2
磐	33
忻	44
桀	35
诩	45
瓒	11
暹	22
鹑	41
婺	54
醺	12
啾	14
杵	2
艄	33
璐	11
茏	5
妍	53
饪	35
佘	24
姘	53
颀	33
掮	42
钼	1
谵	45
荸	5
鲷	35
巳	51
汴	3
耆	12
谄	45
濠	3
墒	4
邈	34
鹞	34
岫	25
骰	25
腓	23
濯	3
馊	35
碣	13
郗	34
襁	45
褓	45
咻	14
潍	3
忸	44
怩	44
珲	11
鳊	35
柽	2
犸	35
脒	23
爿	52
俵	24
畿	55
爰	34
嫖	53
笞	31
渚	3
汶	3
棣	2
煊	43
煨	43
蠖	25
莞	5
龊	21
娲	53
恫	44
仞	24
啐	14
炷	43
椴	2
剜	44
稗	31
籼	43
钒	1
帼	25
鲲	35
蔻	5
赅	25
碲	13
蹚	14
嚯	14
螬	25
迺	12
熜	43
钰	1
夙	35
涞	3
缙	55
焙	43
茗	5
嵋	25
嗄	14
藜	5
沔	3
骊	55
皈	32
玷	11
钚	1
沤	3
铰	1
獾	35
璨	11
龌	21
箧	31
癯	41
戕	52
砭	13
桡	2
聒	12
圪	4
闿	42
氚	31
棂	2
鹂	1
唁	14
绔	55
烩	43
轭	15
锃	1
徜	33
哔	14
垧	4
胤	3
闾	42
骧	55
淇	3
鸵	35
旃	41
佗	24
鲈	35
倜	24
喑	14
慵	44
嘣	14
讣	45
葺	5
飙	13
犍	31
鹌	13
嘌	14
耒	11
铱	1
崂	25
韪	22
泅	3
螫	4
潸	3
孱	51
佻	24
伧	24
摁	42
铧	1
啉	14
橼	2
糍	43
彧	15
璠	11
撸	42
贰	15
晁	22
绶	55
炀	43
蛉	25
陂	52
嘤	14
氤	31
氲	31
霁	14
箓	31
钿	1
祜	45
羯	43
逅	33
剐	14
缜	55
苋	5
肓	41
謇	44
蛳	25
焖	43
趸	15
邂	35
蓼	5
媵	23
鸶	55
骅	55
镞	1
鳝	35
胴	23
蜊	25
幂	45
鼹	32
徉	33
屙	51
茴	5
酐	12
鲻	35
炘	43
衮	41
昊	22
骠	55
弁	54
贲	12
钏	1
壹	12
暧	22
淖	3
幄	25
邳	13
珙	11
罅	31
陉	52
褡	45
芗	5
鲂	35
龇	21
肄	35
痫	41
娌	53
晗	22
趿	14
窨	44
葩	5
诌	45
酊	12
崃	25
坌	34
淬	3
妯	53
鲵	35
妁	53
脲	23
莴	5
胼	23
铌	1
蒴	5
璟	11
惇	44
呣	14
诰	45
穑	31
馔	35
谀	45
奂	35
傩	24
琨	11
珂	11
繇	34
辎	15
犒	31
湫	3
挈	11
瘪	41
罢	25
并	43
薄	5
奔	13
把	42
绷	55
刺	12
采	34
地	4
底	41
答	31
提	42
顿	15
打	42
的	32
驮	55
读	45
大	13
夫	11
扛	42
过	12
红	55
家	44
节	5
期	12
几	35
且	25
车	15
倔	24
各	35
盖	43
合	24
膏	41
强	51
解	35
仅	24
华	24
降	52
洗	3
鲜	35
吓	14
和	31
臭	32
单	43
场	4
吵	14
绰	55
涌	3
尺	51
揣	42
抢	42
会	24
可	1
壳	12
亲	41
累	25
啰	14
喽	14
论	45
哩	14
令	24
落	5
溜	3
烙	43
么	35
埋	4
猫	35
们	24
蒙	5
脉	23
万	15
呢	14
囊	12
那	51
瓦	15
说	45
王	11
厂	13
熬	11
要	12
约	55
区	15
哦	14
泡	3
扁	45
胖	23
繁	31
便	24
否	13
任	24
喏	14
遂	43
缩	55
擞	42
笤	31
趟	4
体	24
台	54
通	54
同	25
汤	3
甚	12
上	21
屯	15
丁	12
扎	42
颤	41
轴	15
脏	23
刈	34
滂	3
畚	54
殇	13
艮	51
鳏	35
姹	53
屐	51
滹	3
嵴	25
瘙	41
阚	42
圹	4
讧	45
瘘	41
坨	4
噻	14
疔	41
氙	31
猞	35
孓	52
铷	1
簖	31
蔸	5
瘢	41
飨	55
恁	24
胪	23
诠	45
涿	3
豕	13
樽	2
蠹	12
歆	41
袂	45
獠	35
橛	2
袢	45
楹	2
觊	25
槁	2
鄯	43
嵬	25
藁	5
苣	5
栊	2
珩	11
恹	44
菡	5
纡	55
呋	14
跖	14
堞	4
聩	12
侩	24
箜	31
踟	14
螽	35
篌	31
轳	15
瘿	41
糅	43
脘	23
甾	55
泔	3
喹	14
猁	35
仂	24
篼	31
玑	11
佥	24
郢	14
洹	3
筠	31
廪	41
虢	34
饕	14
郓	45
揆	42
畹	25
肱	23
馑	35
箴	31
诨	45
嗉	14
裾	45
珏	11
炅	22
驷	55
玮	11
苫	5
竽	31
鹳	5
旖	41
撺	42
嵊	25
龉	21
锶	1
镠	1
铄	1
龃	21
鸢	15
觎	24
旎	41
鄞	12
罘	25
獐	35
搦	42
镬	1
鬣	12
躅	14
髋	25
痼	41
鄠	14
怄	44
伛	24
鼬	32
僳	24
铍	1
魆	32
蹁	14
檩	2
铋	1
岙	31
蒽	5
鲣	35
稃	31
纾	55
祚	45
僖	24
俎	24
枭	35
忤	44
郧	14
媪	53
儆	24
琮	11
芮	5
诳	45
虬	25
昴	22
琰	11
舛	35
羰	43
楫	2
髡	12
粜	52
橇	2
薮	5
胍	23
棹	2
哚	14
缬	55
跎	14
裢	45
愎	44
郯	43
禳	45
沆	3
氪	31
錾	15
鹕	12
氡	31
莨	5
缂	55
圮	4
欹	13
枳	2
钫	1
掼	42
圄	25
囹	25
邋	55
鹈	43
篑	31
柢	2
鳕	35
哓	14
箨	31
擤	42
悱	44
秕	31
锆	1
腠	23
螋	25
鲴	35
飑	35
璇	11
欤	15
曜	22
诮	45
衾	24
杲	22
诤	45
槭	2
亳	41
鲇	35
逖	35
狙	35
愫	44
阆	42
笳	31
岬	25
髀	25
倮	24
刎	35
骶	25
矍	25
甑	43
伉	24
呔	14
岢	25
餮	13
缛	55
黩	25
琊	11
椁	2
襦	45
戆	41
阇	42
鸹	31
鲛	35
娆	53
碚	13
廛	41
滟	3
篦	31
泱	3
荏	5
唳	14
褙	45
睇	25
屣	51
洫	3
鳟	35
螈	25
潋	3
楝	2
镧	1
吲	14
磙	13
擢	42
讫	45
徵	33
啵	14
宸	44
蠲	43
粲	21
佞	24
鬟	12
辔	55
醴	12
妪	53
庖	41
铢	1
邠	34
糁	43
骞	44
诟	45
厝	13
狎	35
叵	15
啖	14
碇	13
牖	32
闳	42
郴	2
阒	42
穰	31
殒	13
羸	41
颎	35
褫	45
溟	3
艿	5
萋	5
蛱	25
鏊	11
榧	2
苄	5
乜	55
楸	2
钯	1
铙	1
帔	25
啭	14
怛	44
菘	5
侪	24
埙	4
茕	5
箪	31
岿	25
眦	25
犴	35
遢	22
珈	11
麇	41
磴	13
睥	25
茌	5
珐	11
戗	24
瑷	11
糌	43
鳜	35
溏	3
牾	31
瘰	41
耧	11
瘃	41
磡	13
柈	2
薨	5
辏	15
叟	32
睢	25
辇	11
稹	31
殁	13
赉	14
愆	33
庑	41
狒	35
跏	14
诜	45
猗	35
莒	5
荻	5
牝	31
炜	43
衲	45
醪	12
鸱	35
蚧	25
稔	31
瑗	11
畛	25
鄄	12
馗	35
巽	51
芨	5
蚬	25
盱	25
焱	43
溲	3
秣	31
笱	31
濑	3
焯	43
呦	14
畀	25
嫱	53
遴	43
妣	53
峁	25
薅	5
锛	1
嘞	14
砬	13
搠	42
痍	41
翮	1
膻	23
铳	1
筌	31
垆	4
秭	31
狯	35
醍	12
觋	12
箐	31
蒌	5
酽	12
檗	51
柁	2
葶	5
狺	35
喱	14
羼	51
鹮	25
惝	44
垸	4
铟	1
瘕	41
塄	4
圊	25
腘	23
粿	43
琤	11
奭	13
玕	11
嘚	14
麾	41
谪	45
谌	45
峤	25
髂	25
赜	15
珥	11
赀	21
颢	22
诒	45
帑	53
鄜	41
焓	43
煲	24
咴	14
墀	4
俳	24
袷	45
澧	3
鼋	11
暝	22
囟	32
缟	55
鼙	12
樯	2
旰	22
岘	25
砀	13
迓	15
蘅	5
誊	43
砉	11
朊	23
哙	14
锕	1
嵝	25
倥	24
杌	2
埭	4
硌	13
苒	5
岣	25
荇	5
骺	25
茑	5
玢	11
掴	42
砜	13
柝	2
莜	5
痧	41
箬	31
躞	14
轫	15
眬	25
哌	14
醌	12
顸	11
猡	35
瘌	41
墁	4
貘	34
鲕	35
鳓	35
堃	41
沚	3
瘆	41
捽	42
甗	21
玭	11
塆	4
荩	5
恚	4
荽	5
洌	3
椋	2
埽	4
怼	54
氐	35
琏	11
觯	35
铩	1
耄	12
宥	44
庾	41
缗	55
笏	31
晟	22
椤	2
簟	31
笥	31
笾	31
狻	35
妫	53
嬷	53
掾	42
觥	35
涫	3
纥	55
谖	45
抟	42
陟	52
觞	35
橐	12
曷	22
苤	5
诔	45
熘	43
籴	34
谠	45
笫	31
闱	42
葜	5
愍	51
妗	53
裰	45
詈	25
堋	4
濉	3
蕖	5
夤	35
庠	41
竦	41
勖	25
僦	24
匏	13
槊	43
轸	15
钪	1
芄	5
雒	35
忝	11
醯	12
苌	5
昱	22
畋	25
踔	14
寤	44
戬	12
洳	3
闼	42
晷	22
镒	1
恂	44
蛞	25
魑	32
韂	12
侔	24
隼	24
鞯	12
阼	52
鋈	3
朐	23
缶	31
浼	3
婵	53
琬	11
祉	45
鲋	35
阋	42
曛	22
诓	45
绻	55
绱	55
钔	1
馐	35
旄	41
蚩	52
躔	14
笪	31
淦	3
馕	35
卮	33
蛩	12
晡	22
阄	42
罴	25
跣	14
髃	25
诹	45
徼	33
彀	12
盍	4
醢	12
谇	45
魃	32
倬	24
铉	1
殄	13
颙	25
乩	21
哂	14
曩	22
阃	42
芤	5
裼	45
笮	31
镆	1
隗	52
飧	35
鼐	53
鸩	45
娉	53
卣	21
锍	1
鄢	12
鲆	35
媸	53
胙	23
淝	3
阍	42
舸	33
宄	44
刖	23
锜	1
帻	25
鞴	12
魉	32
虺	13
捌	42
邾	31
锸	1
甯	44
笊	31
偾	24
硪	13
垡	24
黼	22
鹨	54
懔	44
缁	55
罱	25
浯	3
觇	21
胗	23
釐	11
郦	1
湓	3
淠	3
烨	43
萑	5
蠊	25
魍	32
暌	22
祎	45
隰	52
旆	41
鹆	34
凼	3
樗	2
臬	32
墉	4
硎	13
钭	1
闶	42
妲	53
庥	41
艉	33
祧	45
芏	5
魈	32
鞒	12
鬯	34
匦	15
龆	21
鹩	13
戢	14
齑	41
钣	1
肫	23
舻	33
敉	43
吣	14
肷	23
虼	25
玖	11
庋	41
诼	45
榱	2
喾	44
饩	35
焐	43
缵	55
龅	21
苴	5
眇	25
膂	41
葑	5
劬	35
缌	55
傧	24
堇	12
锒	1
灞	3
讵	45
雩	14
鼍	14
鞔	12
黾	14
阊	42
隳	52
绐	55
榇	2
羝	43
厍	13
芫	5
鋆	4
嗾	14
泠	3
郾	15
醵	12
蚋	25
鹾	21
髌	25
亓	11
跹	14
锼	1
驺	55
鼗	34
嫠	11
纮	55
萸	5
禋	45
钕	1
蚝	25
鹪	24
虮	25
雎	25
舳	33
骘	52
窭	44
槿	2
黥	25
枋	2
崾	25
昃	22
殚	13
觌	12
枰	2
锩	1
殂	13
缒	55
硖	13
缇	55
饧	35
怙	44
跽	14
窬	44
遄	25
杓	2
袼	45
暾	22
仝	24
孥	53
酺	12
煸	43
鲎	44
悛	44
麈	41
瑭	11
绖	55
悫	12
劢	15
琚	11
艚	33
馓	35
筘	31
绲	55
蟛	25
胂	23
崆	25
胩	23
鲠	35
璩	11
螭	25
檎	2
炱	54
糇	43
缱	55
儋	24
芑	5
锊	1
龀	21
槔	2
锫	1
硗	13
窀	44
柰	2
簋	31
蛘	25
遘	11
鞲	12
磔	13
姒	53
缑	55
赟	41
彘	55
菅	5
炝	43
芎	5
锎	1
镫	1
裣	45
嫘	53
锿	1
芊	5
昝	35
獯	35
骖	55
跬	14
艟	33
肭	23
罾	25
锝	1
肼	23
艏	33
馘	43
硭	13
畎	25
卺	52
舄	32
肟	23
砗	13
豳	25
趱	4
嫒	53
蕹	5
岵	25
佶	24
邽	4
舾	33
掎	42
蛲	25
璁	11
舯	33
眚	31
昀	22
篚	31
獍	35
鹱	35
褊	45
镛	1
隹	24
飏	35
黻	22
砑	13
枵	2
颡	54
鸸	13
荛	5
嵯	25
舴	33
翥	12
霪	14
裥	45
絷	42
锞	1
鎏	3
筇	31
杪	2
罨	25
甏	12
矸	13
庹	41
缧	55
俜	24
萜	5
拶	42
绂	55
姝	53
酃	14
萏	5
鲧	35
钐	1
榫	2
鸫	15
叻	14
鐾	51
跆	14
艨	33
硐	13
殛	13
柙	2
郛	34
骝	55
尥	13
逄	35
荭	5
镗	1
耜	11
莶	5
哿	53
屦	51
絜	11
埒	4
锪	1
瘳	41
煺	43
栌	2
刳	13
婧	53
鲅	35
钇	1
菝	5
镎	1
蘼	5
簠	31
镄	1
楦	2
傺	24
谂	45
骢	55
郤	34
芈	21
痤	41
泷	3
崤	25
锾	1
锇	1
酹	12
炻	43
陬	52
觚	35
殪	13
堙	4
锓	1
滏	3
鹣	43
龠	24
嫜	53
镅	1
瓿	41
悝	44
悭	44
籥	31
颋	31
呙	14
橥	35
劓	32
锘	1
瞋	25
璺	32
艋	33
馇	35
矧	31
溱	3
岽	25
趼	14
骃	55
洧	3
鞮	12
崦	25
硇	13
踣	14
铖	1
镝	1
桴	2
郜	31
鹇	42
珉	11
郄	34
鹛	52
鹎	32
茱	5
雱	14
擐	42
殳	35
鞨	12
桁	2
骓	55
砘	13
髫	12
芴	5
溷	3
靺	12
邴	12
纰	55
兕	25
罽	25
篪	31
遹	54
梃	2
轺	15
麹	11
疴	41
锱	1
狷	35
伥	24
嵫	25
陔	52
鄹	12
蓐	5
踬	14
轵	15
怍	44
翚	54
怫	44
纩	55
赆	25
砟	13
歃	31
蚺	25
蔟	5
坼	4
殍	13
隈	52
枘	2
椟	2
蔀	5
狃	35
飐	35
衎	33
靸	12
堠	4
捩	42
忮	44
髹	12
鬈	12
毳	31
砼	13
埸	4
翀	54
秬	31
忭	44
祆	45
荦	5
碡	13
籀	31
绁	55
埴	4
坫	4
缞	55
蒐	5
剀	25
睃	25
轹	15
刿	25
谞	45
侉	24
仟	24
郫	32
溘	3
镔	1
虓	35
酎	12
锽	1
莪	5
莳	5
躐	14
瞀	54
鲰	35
邰	54
荑	5
圯	4
筦	31
皤	32
铏	1
霈	14
跂	14
猱	35
儇	24
脬	23
赗	25
堀	4
豉	1
狁	35
骎	55
翃	13
燹	13
阽	52
邗	11
龁	21
蕞	5
禊	45
澌	3
捃	42
祲	45
钆	1
筅	31
磻	13
辚	15
鄗	41
祼	45
翾	25
蜣	25
撄	42
辀	15
鲱	35
嶝	25
葚	5
酾	12
缊	55
邨	15
酂	31
觏	11
杩	2
栲	2
薤	5
缳	55
秾	31
耋	12
蹯	14
芘	5
悃	44
黹	22
埤	4
鹋	5
埏	4
蝻	25
糈	43
耤	11
硙	13
醅	12
觿	35
綮	45
骍	55
葎	5
瘵	41
忉	44
馃	35
鄫	43
衒	33
酲	12
辋	15
蝽	25
铈	1
郈	33
郪	15
蓁	5
腙	23
醑	12
雊	35
瀹	3
魋	32
玎	11
黟	25
攮	42
舣	33
鄘	41
觱	13
栳	2
恝	11
恧	13
蜩	25
蒉	5
矰	31
蛸	25
疳	41
劂	13
葸	5
鲐	35
鄚	5
霅	14
赒	25
鹍	22
狴	35
酴	12
瞍	25
趑	4
詟	13
鹖	22
绠	55
癃	41
颃	41
铗	1
垲	4
鬷	1
溻	3
鲊	35
襜	45
铊	1
尕	53
戋	11
蔌	5
辌	15
泖	3
漤	3
澉	3
铒	1
酡	12
仫	24
蒡	5
绹	55
骙	55
铑	1
薙	5
揸	42
廑	41
辒	15
鲃	35
圬	4
蜾	25
瘅	41
皲	45
锧	1
栝	2
訚	42
鳇	35
陧	52
垴	4
邡	41
羑	43
祊	45
爝	43
磲	13
钬	1
臜	23
鼷	32
毵	54
脶	23
桄	2
鲞	43
劁	24
羖	43
赪	4
鄀	5
筢	31
硁	13
韨	11
隩	52
揠	42
柒	3
狨	35
泐	3
臑	23
鲦	35
嚆	14
鳣	35
豇	1
麑	41
唛	14
瓞	33
碥	13
矼	13
镨	1
薿	5
癀	41
糨	43
艴	51
汆	34
簝	31
佴	24
镦	1
邶	21
蕰	5
趯	4
觫	35
鳡	35
苠	5
钷	1
耢	11
劐	5
蒇	5
礅	13
翂	54
鲝	43
鲽	35
洚	3
耇	12
隃	52
稌	31
仳	24
蠋	25
砫	13
髽	12
霨	14
冁	43
腯	23
鳂	35
鳐	35
鲩	35
祃	45
飗	35
腩	23
氇	31
鬏	12
磉	13
礌	13
筥	31
胠	23
鲿	35
氆	31
馉	35
蚄	25
鬘	12
唪	14
虸	25
鹙	31
窎	44
冱	41
犰	35
踦	14
聍	12
虒	33
麀	41
屺	25
坭	4
鼯	32
窊	44
礓	13
钖	1
稂	31
镩	1
黪	25
耑	25
铕	1
茛	5
鼩	32
裈	45
脎	23
鹴	14
堍	4
荄	5
纼	55
鳑	35
埘	4
镘	1
镴	1
耠	11
鄑	12
筜	31
漭	3
胲	23
鳀	35
逴	21
耔	11
眍	25
箢	31
礞	13
靿	12
铪	1
尜	23
茼	5
箖	31
菼	5
鲏	35
蒎	5
搛	42
鲒	35
攉	42
狳	35
耰	11
瀵	3
埯	4
鼢	32
酏	12
筤	31
镋	1
椐	2
仉	24
鹡	41
荬	5
铘	1
舲	33
飔	35
簉	31
踶	14
醨	12
訄	35
蓏	5
馌	35
鳈	35
鄅	32
祋	45
耱	11
辿	25
蟫	25
鸤	51
苘	5
檑	2
铻	1
搋	42
髢	12
轪	15
稑	31
腽	23
鹔	51
邿	4
稆	31
耩	11
茺	5
螵	25
蹅	14
饹	35
簰	31
疰	41
郚	12
怊	44
鼫	32
痦	41
镥	1
鳉	35
筻	31
靽	12
瞫	25
饸	35
祂	45
盦	24
碹	13
岍	25
谼	34
鬒	12
讻	45
铼	1
萩	5
罶	25
镤	1
鲪	35
牿	31
舠	33
鞧	12
垌	4
坜	4
蔹	5
鞡	12
藨	5
耥	11
骦	55
隺	45
猹	35
痄	41
腒	23
潲	3
鱾	35
氕	31
鲼	35
靰	12
貆	34
鳁	35
膦	23
辻	12
搌	42
瘊	41
蘘	5
鼱	32
蜎	25
蝘	25
莝	5
萚	5
祾	45
锳	1
艅	33
磹	13
鳘	31
硚	13
蒈	5
遆	41
睄	25
苧	5
镲	1
翯	54
硿	13
衃	32
笯	31
鱽	35
陞	52
铥	1
镚	1
脿	23
鹟	34
蒻	5
鲹	35
羱	43
磏	13
觟	35
骣	55
鲗	35
铽	1
簕	31
藠	5
戤	53
犏	31
筶	31
砆	13
鄌	41
胈	23
鳛	35
袯	45
馧	31
穙	31
绗	55
铹	1
墚	4
辁	15
莿	5
蚆	25
酦	12
塥	4
砠	13
轷	15
鲬	35
硍	13
瘭	41
衠	33
筀	31
蔈	5
掺	42
鸟	35
经	55
一	1
写	45
喇	14
无	11
眄	25
能	54
凹	25
烟	43
派	3
掊	42
若	5
掏	42
咱	14
荖	5
茽	5
舥	33
脟	23
牮	24
鼽	32
葖	5
碃	13
陑	52
虤	21
硊	13
礵	13
碈	13
豮	13
鹐	35
鲾	35
鹒	41
芠	5
茳	5
荙	5
虷	25
胣	23
鞳	12
黇	12
禒	45
鸼	33
鬶	11
茓	5
蹽	14
齇	32
蝲	25
潽	3
腨	23
荮	5
萹	5
缐	55
蓢	5
屄	51
玥	11
喆	12
沄	3
丶	4
丿	3
旻	22
珺	11
暅	22
瑄	11
唵	14
豸	34
涐	3
亍	11
湜	3
焗	43
燊	43
乂	34
慭	14
滘	3
湝	3
媞	53
佸	24
屾	25
珅	11
垚	4
垟	4
乛	5
琇	11
玓	11
佺	24
夬	51
犇	31
啫	14
昉	22
瑀	11
𫖯	34
珣	11
嬛	53
屼	25
嫚	53
旸	22
煋	43
偲	24
弢	51
哃	14
媄	53
炆	43
曈	22
玠	11
嬿	53
厾	5
玘	11
𦈡	55
漷	3
滃	3
柊	2
湴	3
偓	24
泚	3
萣	5
洸	3
琯	11
曌	22
宬	44
焜	43
嚭	12
瀼	3
婼	53
椀	2
叚	51
嬬	53
埌	4
廋	41
湉	3
愔	44
夐	35
乸	52
惔	44
皛	32
溦	3
戣	54
毐	12
滆	3
婳	53
囷	25
洣	3
牁	52
琲	11
瑨	11
垱	4
甡	31
砵	13
濋	3
慬	44
珰	11
婠	53
姮	53
啴	14
瓘	11
塱	45
悢	44
叕	54
浭	3
剟	54
嶒	25
奓	13
渟	3
瑢	11
嵖	25
𣲘	3
扆	45
檞	2
朓	23
汭	3
烝	52
勍	41
侘	24
浐	3
弇	24
偭	24
髎	25
昪	22
倓	24
牂	52
伾	24
楯	2
滉	3
崟	25
尨	13
棬	2
烺	43
岠	25
烔	43
𫓯	1
昺	22
儴	24
瑆	11
扂	45
倻	24
慥	44
癿	32
昳	22
瑱	11
栴	2
摽	42
峣	25
晫	22
塝	4
戭	44
愭	44
哢	14
弆	4
偁	24
堨	4
倞	24
姽	53
珽	11
骉	55
埆	4
汧	3
薸	5
墘	4
崶	25
棤	2
弸	51
匼	15
珵	11
垍	4
垯	4
瑅	11
𫍯	45
堎	4
惛	44
莰	5
楩	2
泙	3
斝	14
摛	42
獴	35
喤	14
䃅	13
咡	14
嫪	53
悰	44
偰	24
堽	4
珦	11
剅	1
俫	24
墦	4
俍	24
欻	43
皕	13
垙	4
梾	2
彟	51
凘	41
𣗋	2
溞	3
妘	53
杻	2
垞	4
𫛭	35
悈	44
潟	3
忞	41
婻	53
抃	42
洘	3
𫍣	45
孅	53
嵁	25
棫	2
玚	11
奡	13
珸	11
敔	12
倴	24
泂	3
焌	43
圐	25
帡	25
槚	2
椪	2
烠	43
僇	24
侂	24
燋	43
亸	41
墈	4
堌	4
噂	14
晙	22
猰	35
毪	31
昽	22
嫽	53
傉	24
濩	3
刬	11
埇	4
洨	3
崒	25
昣	22
侹	24
倧	24
嶲	25
煓	43
岞	25
姱	53
炟	43
沘	3
晅	22
勔	13
牻	31
牥	31
妭	53
椆	2
𫄧	55
昫	22
璪	11
娀	53
嵚	25
桯	2
玶	11
塅	4
晊	22
溚	3
垾	4
媭	33
斠	11
鲘	35
榅	2
偡	24
萳	5
𪨶	25
暕	22
𫟼	1
棪	2
佖	24
憕	44
珝	11
泃	3
䴙	51
𫖳	51
僔	24
䴘	33
愐	44
牚	24
峛	25
𤩽	11
墣	4
朏	23
犨	24
熇	43
婌	53
瑳	11
棽	2
昄	22
珖	11
𨐈	15
𫟹	1
惙	44
姈	53
枲	54
倕	24
疭	41
坰	4
漼	3
殣	13
嫭	53
帨	25
棁	2
媓	53
珌	11
婍	53
坬	4
楪	2
慆	44
昡	22
嶓	25
崀	25
噀	14
媖	53
忳	44
垺	4
梠	2
瑑	11
歅	12
疁	25
搒	42
玼	11
憭	44
侴	24
旿	22
垿	4
𪣻	4
煴	43
儦	24
璮	11
摴	42
杙	2
垏	4
櫆	2
榃	2
崿	25
娵	53
楒	2
珇	11
璱	11
椸	2
斶	33
疢	41
槱	2
旐	41
𫟅	55
儳	24
嫕	53
焞	43
唝	14
潖	3
杄	2
炣	43
熛	43
溹	3
墡	4
瑔	11
姶	53
旴	22
椓	2
丏	12
咺	14
珋	11
璲	11
煟	43
埪	4
玒	11
伭	24
坉	4
汫	3
瀌	3
瑃	11
𫓶	1
揳	42
堐	4
朳	2
滫	3
𬬭	1
坋	4
弨	51
忺	44
珢	11
灈	3
苉	5
𫠜	21
剕	21
徛	33
暶	22
琫	11
庼	41
洭	3
嶍	25
𫞩	11
晐	22
爚	43
枅	2
橑	2
澭	3
婤	53
皭	32
扅	45
狉	35
旵	22
玱	11
珒	11
䅟	31
晱	22
䏝	23
猯	35
癗	41
扊	45
瑖	11
涍	3
暲	22
噇	14
漦	11
幖	25
𫚖	21
珫	11
坽	4
墐	4
馞	31
恔	44
堼	4
暵	22
璒	11
𦝼	23
𫠆	12
琡	11
爟	43
梴	2
堾	4
嵲	25
瑓	11
咉	14
溠	3
寁	44
婘	53
瓀	11
嵅	25
膙	23
愃	44
淟	3
觃	25
𫘬	55
坥	4
珕	11
昒	22
𫑡	14
昈	22
鹲	5
冔	25
蛃	25
凓	41
昤	22
梌	2
煃	43
圢	4
煁	43
堲	51
嬥	53
溇	3
琟	11
玿	11
晪	22
𫔶	42
璬	11
媆	53
澛	3
圲	4
浲	3
竘	41
炌	43
圫	4
嶟	25
摏	42
庱	41
玤	11
旞	41
烶	43
涄	3
杧	2
甪	33
壸	12
欸	54
叡	21
𪟝	11
瓖	11
卬	35
𨱔	1
栒	2
䜣	45
槜	2
𫄨	55
𨱇	1
劄	31
扺	42
𫓧	1
楙	2
䝙	34
𩾃	35
𫄸	55
䁖	25
䴖	11
𩽾	35
𫐄	15
昇	22
氾	3
𬬻	1
冮	41
䌹	55
䴗	25
𫍲	45
𫐐	15
屃	51
拃	42
甦	12
汈	3
硔	13
㑇	24
㕮	14
㘎	14
㙍	4
㙘	4
㙦	24
㛚	53
㛹	53
㠇	25
㤘	44
㥄	44
㧐	42
㧟	42
㫰	22
㬊	22
㬎	22
㬚	22
㭕	2
㰀	2
㵐	3
㶲	43
㸆	43
㸌	43
㺄	35
㻬	11
㽏	3
㿠	32
䂮	11
䃎	13
䎃	25
䏡	23
䏲	23
䐃	23
䓛	5
䗛	25
䗪	41
䢺	52
䣘	24
䦃	1
䲠	35
圙	25
婫	53
栐	2
鿍	4
鿎	13
鿏	1
𠅤	41
𠙶	52
𠳐	14
𡎚	4
𡐓	4
𤫉	11
𥔲	13
𥕢	13
𥖨	13
𥻗	43
𦒍	41
𦙶	33
𦰡	5
𧿹	14
𨙸	12
